HTTrack3.49-2 launched on Thu, 30 Apr 2020 19:00:33 at https://www.parables.tv/ +*.png +*.gif +*.jpg +*.jpeg +*.css +*.js -ad.doubleclick.net/*
(webhttrack -q -%i -w https://www.parables.tv/ -O "/home/oem/websites/parables" -n -%P -N100 -s2 -o -p7 -D -a -K0 -c4 -%k -A350000 -F  -%F  +*.png +*.gif +*.jpg +*.jpeg +*.css +*.js -ad.doubleclick.net/* -%s -%u )

Information, Warnings and Errors reported for this mirror:
note:	the hts-log.txt file, and hts-cache folder, may contain sensitive information,
	such as username/password authentication for websites mirrored in this project
	do not share these files/folders if you want these information to remain private

19:25:14	Warning: 	Moved Permanently for https://www.parables.tv/?p=98283
19:25:14	Warning: 	File has moved from https://www.parables.tv/?p=98283 to https://www.parables.tv/series/kingdom-wild/
19:25:17	Warning: 	Moved Permanently for https://www.parables.tv/?p=97701
19:25:17	Warning: 	File has moved from https://www.parables.tv/?p=97701 to https://www.parables.tv/series/faith-on-film/
19:25:18	Warning: 	Moved Permanently for https://www.parables.tv/?p=97881
19:25:18	Warning: 	File has moved from https://www.parables.tv/?p=97881 to https://www.parables.tv/series/chris-christian-a-grandmothers-prayer/
19:25:18	Warning: 	Moved Permanently for https://www.parables.tv/?p=97884
19:25:18	Warning: 	File has moved from https://www.parables.tv/?p=97884 to https://www.parables.tv/series/recovery-strategies-4-life/
19:25:20	Warning: 	Moved Permanently for https://www.parables.tv/?p=97896
19:25:20	Warning: 	File has moved from https://www.parables.tv/?p=97896 to https://www.parables.tv/series/the-rev-sitcom/
19:25:22	Warning: 	Moved Permanently for https://www.parables.tv/?p=97556
19:25:22	Warning: 	File has moved from https://www.parables.tv/?p=97556 to https://www.parables.tv/video/by-gods-grace/
19:25:23	Warning: 	Moved Permanently for https://www.parables.tv/?p=97557
19:25:23	Warning: 	File has moved from https://www.parables.tv/?p=97557 to https://www.parables.tv/video/divine-will/
19:25:24	Warning: 	Moved Permanently for https://www.parables.tv/?p=97558
19:25:24	Warning: 	File has moved from https://www.parables.tv/?p=97558 to https://www.parables.tv/tv-special/jaime-jorge-live-25-years-of-music/
19:25:26	Warning: 	Moved Permanently for https://www.parables.tv/?p=97559
19:25:26	Warning: 	File has moved from https://www.parables.tv/?p=97559 to https://www.parables.tv/video/hope-has-a-name/
19:25:28	Warning: 	Moved Permanently for https://www.parables.tv/?p=95211
19:25:28	Warning: 	File has moved from https://www.parables.tv/?p=95211 to https://www.parables.tv/series/life-focus/
19:25:28	Warning: 	Moved Permanently for https://www.parables.tv/?p=87005
19:25:28	Warning: 	File has moved from https://www.parables.tv/?p=87005 to https://www.parables.tv/tv-special/twelve-ordinary-men/
19:25:28	Warning: 	Moved Permanently for https://www.parables.tv/?p=97560
19:25:28	Warning: 	File has moved from https://www.parables.tv/?p=97560 to https://www.parables.tv/video/last-supper-artifacts/
19:25:29	Warning: 	Moved Permanently for https://www.parables.tv/?p=84060
19:25:29	Warning: 	File has moved from https://www.parables.tv/?p=84060 to https://www.parables.tv/tv-special/bible-code-2-the-future-and-beyond/
19:25:29	Warning: 	Moved Permanently for https://www.parables.tv/?p=84218
19:25:29	Warning: 	File has moved from https://www.parables.tv/?p=84218 to https://www.parables.tv/video/breaking-the-da-vinci-code/
19:25:29	Warning: 	Moved Permanently for https://www.parables.tv/?p=86783
19:25:29	Warning: 	File has moved from https://www.parables.tv/?p=86783 to https://www.parables.tv/tv-special/the-perfect-sacrifice/
19:25:29	Warning: 	Moved Permanently for https://www.parables.tv/?p=84680
19:25:29	Warning: 	File has moved from https://www.parables.tv/?p=84680 to https://www.parables.tv/series/facing-life-head-on/
19:25:30	Warning: 	Moved Permanently for https://www.parables.tv/?p=84878
19:25:30	Warning: 	File has moved from https://www.parables.tv/?p=84878 to https://www.parables.tv/video/i-am-the-living-bread/
19:25:30	Warning: 	Moved Permanently for https://www.parables.tv/?p=85040
19:25:30	Warning: 	File has moved from https://www.parables.tv/?p=85040 to https://www.parables.tv/video/last-supper-artifacts-mary-magdalene-and-the-holy-grail/
19:25:30	Warning: 	Moved Permanently for https://www.parables.tv/?p=85503
19:25:30	Warning: 	File has moved from https://www.parables.tv/?p=85503 to https://www.parables.tv/series/mysteries-of-the-ancient-world/
19:25:32	Warning: 	Moved Permanently for https://www.parables.tv/?p=84056
19:25:32	Warning: 	File has moved from https://www.parables.tv/?p=84056 to https://www.parables.tv/tv-special/bible-code-1-secrets-of-the-bible-code-revealed/
19:25:32	Warning: 	Moved Permanently for https://www.parables.tv/?p=85691
19:25:32	Warning: 	File has moved from https://www.parables.tv/?p=85691 to https://www.parables.tv/tv-special/portrait-of-courage-the-untold-story-of-flight-93/
19:25:32	Warning: 	Moved Permanently for https://www.parables.tv/?p=85380
19:25:32	Warning: 	File has moved from https://www.parables.tv/?p=85380 to https://www.parables.tv/video/miraculous-messages/
19:25:32	Warning: 	Moved Permanently for https://www.parables.tv/?p=87190
19:25:32	Warning: 	File has moved from https://www.parables.tv/?p=87190 to https://www.parables.tv/tv-special/week-that-changed-the-world/
19:25:32	Warning: 	Moved Permanently for https://www.parables.tv/?p=97561
19:25:32	Warning: 	File has moved from https://www.parables.tv/?p=97561 to https://www.parables.tv/video/my-finish-line/
19:25:33	Warning: 	Moved Permanently for https://www.parables.tv/?p=85307
19:25:33	Warning: 	File has moved from https://www.parables.tv/?p=85307 to https://www.parables.tv/tv-special/linsanity/
19:25:33	Warning: 	Moved Permanently for https://www.parables.tv/?p=85376
19:25:33	Warning: 	File has moved from https://www.parables.tv/?p=85376 to https://www.parables.tv/video/miracles-in-our-midst/
19:25:36	Warning: 	Moved Permanently for https://www.parables.tv/?p=89875
19:25:36	Warning: 	File has moved from https://www.parables.tv/?p=89875 to https://www.parables.tv/tv-special/love-always/
19:25:39	Warning: 	Moved Permanently for https://www.parables.tv/?p=89874
19:25:39	Warning: 	File has moved from https://www.parables.tv/?p=89874 to https://www.parables.tv/tv-special/hope-for-christmas/
19:25:42	Warning: 	Moved Permanently for https://www.parables.tv/?p=86775
19:25:42	Warning: 	File has moved from https://www.parables.tv/?p=86775 to https://www.parables.tv/tv-special/the-penny-suit/
19:25:44	Warning: 	Moved Permanently for https://www.parables.tv/?p=85402
19:25:44	Warning: 	File has moved from https://www.parables.tv/?p=85402 to https://www.parables.tv/tv-special/missions-in-the-wilderness/
19:25:44	Warning: 	Moved Permanently for https://www.parables.tv/?p=87204
19:25:44	Warning: 	File has moved from https://www.parables.tv/?p=87204 to https://www.parables.tv/tv-special/what-the-bible-code-predicts/
19:25:44	Warning: 	Moved Permanently for https://www.parables.tv/?p=87021
19:25:44	Warning: 	File has moved from https://www.parables.tv/?p=87021 to https://www.parables.tv/tv-special/uncovering-the-truth-about-jesus/
19:25:44	Warning: 	Moved Permanently for https://www.parables.tv/?p=86859
19:25:44	Warning: 	File has moved from https://www.parables.tv/?p=86859 to https://www.parables.tv/tv-special/the-truth-exposed/
19:25:44	Warning: 	Moved Permanently for https://www.parables.tv/?p=86796
19:25:44	Warning: 	File has moved from https://www.parables.tv/?p=86796 to https://www.parables.tv/tv-special/the-quest-for-noahs-ark/
19:25:45	Warning: 	Moved Permanently for https://www.parables.tv/?p=86673
19:25:45	Warning: 	File has moved from https://www.parables.tv/?p=86673 to https://www.parables.tv/tv-special/the-miracle-and-wonder-of-prayer/
19:25:45	Warning: 	Moved Permanently for https://www.parables.tv/?p=86572
19:25:45	Warning: 	File has moved from https://www.parables.tv/?p=86572 to https://www.parables.tv/tv-special/the-fabric-of-time/
19:25:45	Warning: 	Moved Permanently for https://www.parables.tv/?p=86568
19:25:45	Warning: 	File has moved from https://www.parables.tv/?p=86568 to https://www.parables.tv/tv-special/the-evidence-for-heaven/
19:25:45	Warning: 	Moved Permanently for https://www.parables.tv/?p=84809
19:25:45	Warning: 	File has moved from https://www.parables.tv/?p=84809 to https://www.parables.tv/tv-special/god-provides/
19:25:45	Warning: 	Moved Permanently for https://www.parables.tv/?p=94518
19:25:45	Warning: 	File has moved from https://www.parables.tv/?p=94518 to https://www.parables.tv/video/how-to-beat-a-bully/
19:25:47	Warning: 	Moved Permanently for https://www.parables.tv/?p=94461
19:25:47	Warning: 	File has moved from https://www.parables.tv/?p=94461 to https://www.parables.tv/video/no-postage-necessary/
19:25:48	Warning: 	Moved Permanently for https://www.parables.tv/?p=86843
